assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,167,None,None,5,0.5,441266,None,,0,0,0,0,96.3,115,85,None,,0,3,3.2,3.2,2,1.15,0.12,1.33,0.14,0.18,7.98,0.8,0.02,Ryan,2.2,133,57,6,0.6,0,23.6,177,94,323,False,112.8,164,62,900,,None,50,226,146,0,0,None,0,,441266.jpg,2.4,178,76,0,152,0,0.0,Gravenberch,1.0,208,66,False,None,10,1.0,a,12,14,27.0,228,128,24,142345,647,76451,718,0.4,4.8,Gravenberch,2
2,3,105,100,100,1,0.26,206915,None,,0,0,-2,2,56.4,185,119,None,,1,3,6.5,6.5,4,0.08,0.02,1.37,0.36,1.29,3.43,0.9,0.34,Curtis,5.5,15,6,3,0.79,1,24.6,165,92,324,False,99.6,184,72,343,,2024-08-27T11:00:05.666567Z,53,157,92,0,0,None,0,,206915.jpg,3.6,68,29,0,241,0,0.0,Jones,0.4,287,95,False,None,3,0.79,a,12,14,89.0,102,68,25,36928,1251,13696,348,1.0,4.7,Jones,0
0,1,60,None,None,1,0.25,200720,None,,0,0,-1,1,0.0,523,56,None,,0,1,2.5,2.5,3,0.00,0.0,0.00,0.0,0.00,4.10,1.02,0.0,Caoimhin,1.5,194,19,4,1.0,0,7.0,318,23,325,False,70.0,233,23,360,,None,44,494,26,0,0,None,0,,200720.jpg,3.8,57,8,0,104,13,3.25,Kelleher,1.8,147,21,False,None,4,1.0,a,12,14,0.0,490,49,15,216773,1512,67015,567,0.3,3.4,Kelleher,0
1,1,172,75,None,4,0.45,204716,None,,0,0,3,-3,31.4,254,74,None,,0,2,2.4,3.2,1,0.11,0.01,0.88,0.1,0.77,7.27,0.82,0.09,Ibrahima,2.2,136,43,6,0.68,1,27.6,144,37,326,False,197.0,56,19,794,Arm injury - 75% chance of playing,2024-11-02T18:30:07.678298Z,53,156,18,0,0,None,0,,204716.jpg,4.0,49,8,0,73,0,0.0,Konaté,14.6,24,9,False,None,9,1.02,d,12,14,46.0,179,40,40,1701012,5958,467928,10821,0.4,7.5,Konaté,3
2,8,197,None,None,5,0.81,244731,None,,0,0,3,-3,150.1,55,45,None,,3,3,3.0,3.0,1,1.16,0.19,4.05,0.66,2.89,4.13,0.67,0.47,Luis,2.0,171,78,3,0.49,5,65.3,18,13,327,False,259.4,14,5,556,,None,78,14,9,0,0,None,0,,244731.jpg,6.1,11,6,0,48,0,0.0,Díaz,26.6,11,5,False,None,7,1.13,a,12,14,244.0,25,15,61,3902742,3521,2152507,37514,0.3,7.8,Luis Díaz,0
5,16,315,None,None,5,0.51,118748,None,,0,0,2,-2,229.6,22,18,None,,4,3,9.0,9.0,7,1.72,0.18,7.36,0.76,5.64,7.83,0.81,0.58,Mohamed,8.0,2,1,6,0.62,7,107.8,1,1,328,True,376.2,3,2,874,,None,127,2,1,0,0,2,0,,118748.jpg,9.1,1,1,0,63,0,0.0,Salah,42.5,3,2,False,None,10,1.03,a,12,14,474.0,2,1,91,2522606,32668,1687026,1483,0.6,7.2,M.Salah,0
0,0,102,100,100,4,0.52,243016,None,,0,0,-3,3,136.8,62,51,None,,0,3,1.5,1.5,1,1.34,0.17,1.66,0.21,0.32,5.89,0.77,0.04,Alexis,0.5,324,158,4,0.52,0,30.7,120,70,329,False,92.4,194,79,690,,2024-10-18T17:00:07.554852Z,62,69,45,0,0,None,0,,243016.jpg,1.7,268,123,0,10,0,0.0,Mac Allister,1.5,169,51,False,None,9,1.17,a,12,14,78.0,115,74,17,76205,296,210795,512,0.1,2.7,Mac Allister,4
0,0,0,100,100,0,0,491501,None,,0,0,-1,1,0.0,538,225,None,,0,3,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,505,193,0,0,0,0.0,543,222,330,False,0.0,540,219,0,,2024-09-10T11:24:32.362482Z,44,524,300,0,0,None,0,,491501.jpg,0.0,547,226,0,None,0,0,McConnell,0.1,510,197,False,None,0,0,a,12,14,0.0,507,210,0,3959,104,3741,27,0.0,0.0,McConnell,0
0,0,0,100,100,0,0,440148,None,,0,0,-1,1,0.0,534,224,None,,0,3,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,501,192,0,0,0,0.0,539,221,331,False,0.0,536,218,0,,2024-09-10T11:27:39.864039Z,44,518,299,0,0,None,0,,440148.jpg,0.0,543,225,0,241,0,0,Morton,0.2,391,139,False,None,0,0,a,12,14,0.0,503,209,0,18430,375,9202,216,0.0,0.0,Morton,0
0,0,0,0,0,0,0,197464,None,,0,0,0,0,0.0,444,158,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathaniel,0.0,399,134,0,0,0,0.0,461,158,332,False,0.0,458,158,0,Loaned to Derby County,2024-08-31T06:18:33.693343Z,40,600,171,0,0,None,0,,197464.jpg,0.0,467,157,0,None,0,0,Phillips,0.1,457,165,False,None,0,0,u,12,14,0.0,397,135,0,4026,0,15339,15,0.0,0.0,N.Phillips,0
0,0,7,100,100,0,0.0,441428,None,,0,0,-5,5,0.5,396,140,None,,0,2,1.0,1.0,0,0.00,0.0,0.00,0.0,0.00,0.31,0.62,0.0,Jarell,0.0,415,141,0,0.0,0,1.6,399,133,333,False,15.8,357,128,45,,2024-08-23T09:30:06.099816Z,40,621,182,0,0,None,0,,441428.jpg,1.0,342,114,0,241,0,0.0,Quansah,1.0,204,77,False,None,1,2.0,a,12,14,0.0,416,144,1,57301,211,542035,311,0.0,0.2,Quansah,0
0,0,0,0,0,0,0,219937,None,,0,0,0,0,0.0,450,161,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhys,0.0,405,137,0,0,0,0.0,467,161,334,False,0.0,464,161,0,Loaned to Morecambe,2024-08-22T11:18:16.485954Z,40,607,175,0,0,None,0,,219937.jpg,0.0,472,159,0,None,0,0,Williams,0.1,487,178,False,None,0,0,u,12,14,0.0,403,138,0,828,0,12642,18,0.0,0.0,R.Williams,0
0,0,146,None,None,4,0.54,122798,2,,0,0,0,0,170.7,44,6,None,,0,2,2.0,2.0,0,1.07,0.14,1.45,0.19,0.38,6.00,0.81,0.05,Andrew,1.0,254,75,5,0.68,0,33.3,98,20,335,False,94.6,192,75,665,,None,60,77,6,0,0,None,0,,122798.jpg,3.4,83,19,0,243,0,0.0,Robertson,5.5,73,24,False,None,8,1.08,a,12,14,68.0,132,22,31,672973,646,629005,5282,0.2,5.2,Robertson,1
2,1,118,None,None,4,0.5,424876,None,,0,0,-1,1,183.9,37,32,None,,0,3,2.2,2.2,2,1.03,0.13,2.48,0.31,1.45,6.34,0.79,0.18,Dominik,1.2,234,114,4,0.5,0,38.6,70,45,336,False,82.6,210,89,719,,None,64,52,32,0,0,None,0,,424876.jpg,2.6,163,68,0,98,0,0.0,Szoboszlai,1.7,154,46,False,None,8,1.0,a,12,14,118.0,77,46,26,210556,391,289644,792,0.2,4.1,Szoboszlai,3
0,0,68,100,100,1,0.39,214285,3,,0,0,-4,4,12.9,311,98,None,,0,2,3.2,3.2,2,0.59,0.23,0.66,0.26,0.07,1.99,0.79,0.03,Konstantinos,2.2,129,42,1,0.39,0,4.2,356,116,337,False,25.2,328,117,228,,2024-10-18T17:00:07.570138Z,46,348,48,0,0,None,0,,214285.jpg,2.0,220,74,0,83,0,0.0,Tsimikas,0.2,335,118,False,None,2,0.79,a,12,14,2.0,360,119,12,14823,391,39492,68,0.5,2.6,Tsimikas,0
1,3,208,None,None,5,0.5,97032,None,,0,0,2,-2,41.6,220,58,3,,0,2,6.5,6.5,5,0.22,0.02,0.68,0.07,0.46,7.98,0.8,0.05,Virgil,5.5,17,4,6,0.6,1,33.2,100,22,339,True,211.6,43,13,900,,None,62,64,3,0,0,None,0,,97032.jpg,5.0,16,1,0,152,0,0.0,van Dijk,17.3,20,6,False,None,10,1.0,a,12,14,80.0,111,15,50,863499,12044,543730,1667,0.9,8.1,Virgil,1
0,0,-1,0,0,0,0.0,223541,None,,0,0,-2,2,0.9,390,208,None,,0,3,0.0,0.0,0,0.08,0.4,0.24,1.2,0.16,0.55,2.75,0.8,Federico,0.0,661,300,0,0.0,0,1.6,402,197,636,False,0.2,436,216,18,Knock - Expected back 24 Nov,2024-10-02T00:30:05.860798Z,68,34,18,0,0,None,0,,223541.jpg,1.0,414,209,0,106,0,0.0,Chiesa,0.2,394,140,False,None,0,0.0,i,12,14,15.0,272,152,1,43971,6,42082,103,0.0,0.1,Chiesa,0
0,0,6,None,None,0,0.0,432987,None,,0,0,0,0,0.0,457,29,None,,0,1,1.2,1.2,0,0.00,0.0,0.00,0.0,0.00,0.14,1.15,0.0,Vítezslav,0.2,330,24,0,0.0,0,0.9,418,29,660,False,8.8,383,29,11,,None,40,617,59,0,0,None,0,,432987.jpg,1.0,341,29,0,57,1,8.18,Jaros,0.2,338,49,False,None,0,0.0,a,12,14,0.0,412,21,1,30281,96,8125,156,0.0,0.2,Jaros,0
0,0,0,None,None,0,0,464353,None,,0,0,0,0,0.0,468,36,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Harvey,0.0,423,50,0,0,0,0.0,484,54,669,False,0.0,481,54,0,,None,40,630,66,0,0,None,0,,464353.jpg,0.0,489,54,0,241,0,0,Davies,0.0,658,70,False,None,0,0,a,12,14,0.0,424,28,0,214,10,22,3,0.0,0.0,Davies,0
0,0,132,100,75,2,0.23,211975,None,,0,0,0,0,156.9,50,7,None,,0,2,3.2,2.4,1,0.83,0.1,0.96,0.11,0.13,8.93,1.03,0.01,Manuel,2.2,139,44,9,1.04,0,32.7,107,24,340,False,144.6,110,42,781,,2024-10-31T02:30:07.370489Z,55,115,11,0,0,None,0,,211975.jpg,2.6,158,48,0,207,0,0.0,Akanji,4.4,82,29,False,None,9,1.04,a,13,43,25.0,235,63,23,326405,264,387077,3412,0.4,4.2,Akanji,1
0,0,6,100,100,0,0.0,126184,None,,0,0,-2,2,0.5,399,141,None,,0,2,1.2,1.2,1,0.01,0.01,0.04,0.05,0.03,1.83,2.23,0.04,Nathan,0.2,365,120,2,2.43,0,0.4,428,146,341,False,3.4,412,144,74,,2024-09-11T12:30:07.044166Z,53,150,17,0,0,None,0,,126184.jpg,1.0,399,135,0,152,0,0.0,Aké,1.0,206,78,False,None,1,1.22,a,13,43,0.0,649,220,2,30978,933,209450,224,0.0,0.4,Aké,0
3,4,161,None,None,2,0.22,165809,None,,0,0,0,0,301.0,8,7,None,,0,3,4.2,4.2,2,1.85,0.2,3.22,0.35,1.37,9.84,1.09,0.15,Bernardo,3.2,61,21,10,1.1,0,68.9,13,9,342,False,138.4,122,43,816,,None,65,44,25,0,0,None,0,,165809.jpg,3.2,102,40,0,173,0,0.0,Veiga de Carvalho e Silva,5.4,75,23,False,None,9,0.99,a,13,43,250.0,22,13,32,709198,1910,676220,3387,0.5,4.9,Bernardo,2
0,0,0,0,0,0,0,477555,None,,0,0,-3,3,0.0,616,278,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Oscar,0.0,590,254,0,0,0,0.0,618,275,343,False,0.0,617,274,0,Leg injury - Expected back 14 Dec,2024-08-14T22:30:05.558994Z,47,340,224,0,0,None,0,,477555.jpg,0.0,621,278,0,161,0,0,Bobb,0.1,490,185,False,None,0,0,i,13,43,0.0,595,267,0,2126,6,27809,23,0.0,0.0,Bobb,0
0,0,0,None,None,0,0,17601,None,,0,0,0,0,0.0,425,10,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Scott,0.0,380,26,0,0,0,0.0,444,30,344,False,0.0,441,30,0,,None,40,575,40,0,0,None,0,,17601.jpg,0.0,450,30,0,241,0,0,Carson,0.2,359,51,False,None,0,0,a,13,43,0.0,377,2,0,10932,21,10571,38,0.0,0.0,Carson,0
1,2,89,100,0,1,0.25,61366,1,,0,0,-1,1,246.8,19,16,1,,1,3,1.0,0.0,0,2.17,0.55,3.38,0.86,1.21,2.90,0.73,0.31,Kevin,0.0,666,302,3,0.76,1,42.7,59,37,345,False,98.8,187,74,356,,2024-09-18T23:00:07.299083Z,94,6,5,0,0,4,0,,61366.jpg,4.5,32,13,0,21,0,0.0,De Bruyne,3.7,94,28,False,None,4,1.01,a,13,43,82.0,109,71,18,641024,228,1197848,1129,0.0,1.9,De Bruyne,1
1,0,120,100,0,1,0.22,248875,None,,0,0,-2,2,141.1,60,49,None,,0,3,4.0,0.0,1,1.06,0.24,1.49,0.34,0.43,4.02,0.9,0.1,Jérémy,3.0,81,32,6,1.34,1,36.5,83,53,346,False,105.6,173,66,403,,2024-10-24T16:00:07.501609Z,63,61,39,0,0,None,0,,248875.jpg,2.8,145,59,0,21,0,0.0,Doku,1.6,161,48,False,None,5,1.12,a,13,43,118.0,76,45,22,329923,72,549058,1565,0.5,3.5,Doku,0
1,2,116,None,None,2,0.2,121160,None,,0,0,0,0,10.0,336,5,None,,0,1,3.5,3.5,2,0.01,0.0,0.01,0.0,0.00,10.76,1.08,0.0,Ederson,2.5,112,11,11,1.1,0,18.9,213,16,347,False,179.2,66,16,900,,None,55,109,2,0,0,None,0,,121160.jpg,3.1,109,17,0,30,23,2.3,Santana de Moraes,9.2,49,9,False,None,10,1.0,a,13,43,0.0,656,71,31,522343,1086,427134,2514,0.5,5.6,Ederson M.,3
1,0,85,100,100,1,0.24,209244,3,,0,0,-2,2,191.0,32,27,None,,0,3,3.8,3.8,2,2.49,0.61,3.24,0.79,0.75,5.35,1.3,0.18,Phil,2.8,97,39,3,0.73,0,31.4,116,68,348,False,56.0,264,117,370,,2024-08-30T13:30:05.725653Z,93,7,6,0,0,None,0,,209244.jpg,2.0,232,101,0,241,0,0.0,Foden,7.8,54,15,False,None,3,0.73,a,13,43,66.0,135,87,14,665949,916,1616452,5308,0.3,1.5,Foden,0
1,3,90,0,0,0,0.0,114283,6,,0,0,-1,1,194.1,31,26,None,,0,3,0.0,0.0,0,1.04,0.27,1.58,0.41,0.54,4.80,1.26,0.14,Jack,0.8,287,142,4,1.05,0,39.8,68,44,349,False,77.2,219,93,343,Knock - Expected back 23 Nov,2024-10-24T16:00:07.517717Z,64,50,30,0,0,None,0,,114283.jpg,2.1,212,91,0,241,0,0.0,Grealish,0.2,342,120,False,None,4,1.05,i,13,43,126.0,71,41,15,33141,3,36933,297,0.1,2.3,Grealish,2
0,7,199,100,75,2,0.21,477424,None,,0,0,2,-2,171.4,43,5,None,,2,2,7.8,5.8,7,1.18,0.12,1.79,0.18,0.61,9.75,1.03,0.06,Joško,6.8,4,1,10,1.06,3,58.2,29,2,350,True,244.8,20,4,852,,2024-10-31T02:30:07.426838Z,62,73,5,0,0,None,0,,477424.jpg,4.9,19,2,0,97,0,0.0,Gvardiol,29.4,7,2,False,None,9,0.95,a,13,43,165.0,45,2,49,1779427,18906,1946141,7558,1.1,7.9,Gvardiol,0
0,14,344,100,100,2,0.2,223094,None,,0,0,4,-4,68.1,153,17,3,,3,4,4.0,4.0,2,0.42,0.04,10.18,1.02,9.76,10.76,1.08,0.98,Erling,3.0,85,20,11,1.1,11,106.6,3,1,351,True,413.0,1,1,899,,2024-09-13T15:00:06.985607Z,154,1,1,0,0,1,0,,223094.jpg,7.7,3,1,0,161,0,0.0,Haaland,71.6,1,1,False,None,10,1.0,a,13,43,584.0,1,1,77,2685687,1127,784438,41114,0.2,5.0,Haaland,1
0,0,0,0,0,0,0,461358,None,,0,0,0,0,0.0,669,73,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Julián,0.0,663,73,0,0,0,0.0,669,73,352,False,0.0,669,73,0,Transferred to Atletico Madrid,2024-08-13T07:07:51.627006Z,70,27,11,0,0,None,0,,461358.jpg,0.0,668,73,0,None,0,0,Álvarez,0.1,445,61,False,None,0,0,u,13,43,0.0,669,73,0,0,0,28646,5,0.0,0.0,J.Alvarez,0
0,0,0,0,0,0,0,121145,None,,0,0,-2,2,0.0,652,220,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,João,0.0,640,218,0,0,0,0.0,654,220,353,False,0.0,654,220,0,Permanent transfer to Saudi club Al-Hilal,2024-08-29T11:05:25.670531Z,53,149,16,0,0,None,0,,121145.jpg,0.0,653,219,0,None,0,0,Cavaco Cancelo,0.2,344,122,False,None,0,0,u,13,43,0.0,648,219,0,4654,0,76017,33,0.0,0.0,João Cancelo,0
1,7,199,100,100,2,0.23,91651,None,,0,0,1,-1,176.2,40,35,None,,2,3,6.2,6.2,2,1.03,0.12,2.01,0.23,0.99,10.72,1.22,0.11,Mateo,5.2,18,7,11,1.26,3,46.2,48,32,354,False,212.6,41,11,788,,2024-08-24T19:30:05.896156Z,56,103,63,0,0,None,0,,91651.jpg,4.2,40,17,0,97,0,0.0,Kovačić,4.4,83,24,False,None,9,1.03,a,13,43,73.0,122,78,42,647393,3155,313683,3772,0.9,7.5,Kovačić,3
2,1,117,None,None,2,0.26,477064,None,,0,0,3,-3,91.1,119,24,None,,0,2,4.2,4.2,1,0.49,0.06,1.21,0.16,0.72,8.33,1.1,0.1,Rico,3.2,57,19,7,0.92,0,28.4,138,34,355,False,122.0,145,57,682,,None,48,323,38,0,0,None,0,,477064.jpg,3.3,89,22,0,241,0,0.0,Lewis,16.6,21,7,False,None,8,1.06,a,13,43,71.0,127,20,30,2224045,3898,638071,10447,0.7,6.2,Lewis,0
2,0,72,None,None,1,0.45,465351,5,,0,0,-1,1,56.9,184,118,None,,0,3,3.5,3.5,2,1.21,0.54,1.31,0.58,0.10,2.16,0.97,0.04,Matheus Luiz,2.5,107,41,2,0.9,0,14.0,250,122,356,False,50.0,279,128,200,,None,49,281,186,0,0,None,0,,465351.jpg,2.3,185,80,0,173,0,0.0,Nunes,0.5,258,84,False,None,2,0.9,a,13,43,32.0,217,121,16,57390,847,12208,341,0.5,3.3,Matheus N.,0
0,0,3,None,None,0,0.0,432714,None,,0,0,-3,3,1.0,387,207,None,,0,3,1.0,1.0,0,0.02,1.8,0.02,1.8,0.00,0.00,0.0,0.0,James,0.0,589,253,0,0.0,0,0.3,433,215,357,False,0.2,434,214,1,,None,47,338,223,0,0,None,0,,432714.jpg,1.0,375,182,0,241,0,0.0,McAtee,0.0,525,208,False,None,0,0.0,a,13,43,2.0,361,198,1,3140,16,8190,23,0.0,0.2,McAtee,0
0,0,0,None,None,0,0,88248,None,,0,0,-2,2,0.0,651,70,None,,0,1,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Stefan,0.0,639,72,0,0,0,0.0,653,72,358,False,0.0,653,72,0,,None,53,147,4,0,0,None,0,,88248.jpg,0.0,652,72,0,80,0,0,Ortega Moreno,0.5,254,38,False,None,0,0,a,13,43,0.0,647,69,0,3693,21,41694,76,0.0,0.0,Ortega Moreno,0
0,0,18,0,0,0,0.0,220566,None,,0,0,-2,2,17.1,293,172,None,,0,3,0.0,0.0,0,0.09,0.12,0.09,0.12,0.00,0.04,0.06,0.0,Rodrigo 'Rodri',0.0,656,296,0,0.0,0,2.8,373,184,360,False,10.8,371,178,65,Knee injury - Expected back 01 Jun,2024-09-22T22:00:05.633631Z,63,59,37,0,0,None,0,,220566.jpg,1.0,411,207,0,200,0,0.0,Hernandez,0.9,209,67,False,None,1,1.38,i,13,43,0.0,664,301,2,38517,9,406864,151,0.0,0.3,Rodrigo,0
0,1,99,75,75,2,0.25,171314,None,,0,0,0,0,100.9,112,23,None,,0,2,2.6,2.6,0,0.68,0.08,1.30,0.16,0.62,8.07,1.0,0.08,Rúben,2.5,113,38,8,0.99,0,31.1,118,28,361,False,147.0,105,39,726,Knock - 75% chance of playing,2024-11-01T17:00:08.011314Z,55,112,10,1,0,None,0,,171314.jpg,2.1,211,70,0,173,0,0.0,Gato Alves Dias,4.1,90,36,False,None,8,0.99,d,13,43,62.0,144,27,19,267938,224,318942,4843,0.5,3.5,Rúben,3
0,1,54,None,None,0,0.0,97299,None,,0,0,-2,2,20.2,281,84,None,,1,2,3.8,3.8,0,0.11,0.04,0.71,0.27,0.60,2.17,0.82,0.23,John,2.8,90,29,3,1.13,2,17.6,222,71,362,False,87.6,201,77,238,,None,53,148,15,0,0,None,0,,97299.jpg,3.3,91,23,0,241,0,0.0,Stones,2.7,116,44,False,None,2,0.76,a,13,43,70.0,130,21,20,177130,2132,159771,2516,0.5,3.8,Stones,1
0,0,40,100,0,0,0.0,58621,None,,0,0,-3,3,77.7,133,29,None,,0,2,1.2,0.0,0,0.95,0.23,1.07,0.26,0.12,5.85,1.4,0.03,Kyle,0.2,363,119,7,1.67,0,15.7,239,77,363,False,58.0,256,93,377,,2024-10-20T21:30:07.137600Z,52,165,19,0,0,None,0,,58621.jpg,1.2,322,104,0,241,0,0.0,Walker,3.5,98,38,False,None,4,0.95,a,13,43,21.0,245,67,7,118600,84,730568,2289,0.0,1.3,Walker,1
3,6,128,100,75,1,0.2,510281,4,,0,0,0,0,263.6,16,13,4,,0,3,2.8,2.1,0,2.71,0.54,3.83,0.76,1.12,3.33,0.66,0.22,Sávio 'Savinho',1.8,189,88,5,0.99,0,54.7,34,24,571,False,117.4,155,56,453,,2024-10-31T02:30:07.756984Z,65,48,29,0,0,None,0,,510281.jpg,3.7,64,28,0,30,0,0.0,Moreira de Oliveira,1.5,172,53,False,None,6,1.19,a,13,43,166.0,44,26,26,453015,214,380449,2826,0.3,4.0,Sávio,2
0,0,0,100,100,0,0,472769,None,,0,0,0,0,0.0,641,292,None,,0,3,1.0,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nico,0.0,628,280,0,0,0,0.0,644,292,607,False,0.0,643,291,0,,2024-10-16T12:30:07.735850Z,50,230,149,0,0,None,0,,472769.jpg,0.0,644,292,0,241,0,0,O'Reilly,0.0,608,266,False,None,0,0,a,13,43,0.0,638,290,0,865,2,1287,4,0.0,0.0,O’Reilly,0
1,0,98,None,None,0,0.0,59859,2,,0,0,0,0,219.5,24,20,2,,0,3,3.5,3.5,5,1.21,0.2,2.46,0.41,1.26,8.80,1.43,0.21,Ilkay,2.5,119,49,9,1.47,0,36.0,87,54,625,False,51.6,277,126,552,,None,65,41,22,0,0,None,0,,59859.jpg,2.0,231,100,0,80,0,0.0,Gündogan,0.7,231,76,False,None,6,0.98,a,13,43,90.0,101,67,18,114368,565,69400,470,0.4,2.8,Gündogan,0
0,0,0,0,0,0,0,476369,None,,0,0,0,0,0.0,572,216,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Issa,0.0,540,212,0,0,0,0.0,576,216,626,False,0.0,573,216,0,Loaned to Benfica,2024-09-05T10:37:05.659734Z,45,413,83,0,0,None,0,,476369.jpg,0.0,580,214,0,None,0,0,Kaboré,0.0,642,215,False,None,0,0,u,13,43,0.0,545,208,0,491,0,706,1,0.0,0.0,Kaboré,0
1,0,86,None,None,3,0.73,493250,3,,0,0,-1,1,184.6,35,30,None,,0,3,0.2,-0.3,0,0.95,0.23,1.42,0.34,0.47,7.54,1.83,0.11,Amad,0.2,359,178,3,0.73,1,40.8,65,42,364,False,109.4,169,64,371,,None,49,288,190,0,0,None,0,,493250.jpg,3.0,117,42,0,54,0,0.0,Diallo,2.6,119,39,False,None,4,0.97,a,14,1,114.0,78,47,21,470038,307,564634,2045,0.0,4.3,Amad,1
0,0,6,25,25,0,0.0,467169,None,,0,0,-3,3,11.3,321,185,None,,0,3,0.1,-0.1,0,0.05,0.17,0.20,0.67,0.15,0.74,2.47,0.5,Antony Matheus,0.2,371,187,1,3.33,0,2.8,372,183,365,False,7.2,393,190,27,Foot injury - 25% chance of playing,2024-10-25T13:00:06.238324Z,57,101,62,0,0,None,0,,467169.jpg,1.0,408,204,0,30,0,0.0,dos Santos,0.2,365,130,False,None,0,0.0,d,14,1,10.0,297,163,2,12113,4,27379,107,0.0,0.4,Antony,0
2,0,123,100,100,4,0.48,141746,2,,0,0,-3,3,197.3,30,25,1,,0,3,2.5,2.0,0,1.69,0.2,4.17,0.5,2.48,12.05,1.45,0.3,Bruno,2.5,123,53,10,1.2,0,48.8,43,31,366,False,143.4,113,39,749,,2024-09-29T21:00:06.390627Z,82,10,7,0,0,1,0,,141746.jpg,2.6,164,69,1,173,0,0.0,Borges Fernandes,6.9,59,17,False,None,9,1.08,a,14,1,149.0,54,31,23,334804,6170,1564466,775,0.3,2.8,B.Fernandes,1
0,0,0,None,None,0,0,451302,None,,0,0,-1,1,0.0,535,60,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Altay,0.0,502,68,0,0,0,0.0,540,68,367,False,0.0,537,68,0,,None,44,519,30,0,0,None,0,,451302.jpg,0.0,544,68,0,219,0,0,Bayindir,0.1,452,63,False,None,0,0,a,14,1,0.0,504,53,0,1386,10,5408,13,0.0,0.0,Bayindir,0
0,3,127,100,100,1,0.2,61256,None,,0,0,-2,2,167.9,45,38,None,,1,3,3.2,2.7,0,1.13,0.22,2.03,0.4,0.90,9.63,1.9,0.18,Carlos Henrique,3.2,56,18,9,1.78,1,43.8,53,35,368,False,158.2,83,27,455,,2024-10-19T22:30:06.016922Z,48,293,194,0,0,None,0,,61256.jpg,2.6,157,64,0,30,0,0.0,Casimiro,0.7,225,73,False,None,5,0.99,a,14,1,111.0,81,50,21,73077,1932,69813,196,0.7,4.4,Casemiro,0
1,6,157,None,None,4,0.44,216051,None,,0,0,1,-1,136.7,63,11,None,,2,2,2.0,1.5,0,0.99,0.11,1.56,0.17,0.57,15.24,1.69,0.06,Diogo,2.0,163,51,11,1.22,0,33.9,95,18,369,False,162.0,78,25,810,,None,51,184,20,0,0,None,0,,216051.jpg,4.1,43,7,0,173,0,0.0,Dalot Teixeira,10.2,43,15,False,None,9,1.0,a,14,1,42.0,188,47,37,813246,9816,638984,2249,0.4,7.3,Dalot,2
0,0,83,75,75,3,0.63,80607,1,,0,0,-1,1,207.7,28,24,4,,0,3,1.1,0.8,0,1.06,0.22,1.15,0.24,0.09,7.43,1.57,0.02,Christian,1.5,210,101,3,0.63,0,29.3,132,77,370,False,66.6,237,103,427,Knock - 75% chance of playing,2024-11-01T10:30:06.566158Z,54,128,77,0,0,None,0,,80607.jpg,1.9,241,107,0,58,0,0.0,Eriksen,0.2,347,122,False,None,5,1.05,d,14,1,19.0,254,146,13,17779,38,22327,249,0.3,2.4,Eriksen,2
